t_ms,ax,ay,az,gx,gy,gz,roll,pitch,alt_m
67911,1.358,1.921,10.097,0.2959,0.4416,0.0269,10.98,0.05,111.81
67920,1.673,1.744,9.571,-1.0894,-0.2485,-0.0299,10.26,0.50,111.83
67930,1.214,2.042,9.966,-0.2677,0.0427,-0.1288,9.75,-0.23,111.73
67941,1.209,1.965,9.508,0.2329,0.9234,-0.0281,9.97,0.56,111.92
67950,0.966,1.793,9.666,-0.4538,-0.3189,0.0493,10.05,0.84,111.82
67960,1.437,1.907,9.680,-0.4390,-0.8756,-0.1306,9.42,0.20,111.81
67970,0.666,1.844,9.329,-0.2676,-0.2628,-0.0152,9.59,-0.17,111.77
67981,1.031,1.410,10.071,-0.3605,0.1614,-0.0015,9.11,-0.10,112.03
67990,0.838,1.726,9.618,-0.4052,0.1754,-0.0559,9.16,-0.04,111.78
68001,0.220,1.636,9.948,-0.6010,-0.2103,-0.0379,8.59,0.11,111.84
68010,0.656,1.457,10.117,-0.3149,-0.1143,0.0621,8.45,-0.28,111.83
68021,0.539,1.579,10.037,-0.6125,0.0799,-0.0501,8.23,-0.00,111.86
68030,0.379,1.142,9.823,-0.6253,-1.0983,0.0373,7.73,-0.17,111.92
68040,0.559,1.483,10.117,-0.7060,-2.2576,0.0291,7.49,-1.27,111.94
68051,0.741,1.263,10.416,-0.7722,-2.2234,0.0244,6.92,-2.72,111.84
68061,1.257,1.569,10.913,-0.3134,-2.3761,-0.0876,6.63,-3.83,111.95
68071,1.044,1.169,11.193,-0.9222,-2.9400,-0.0586,6.56,-5.47,111.91
68080,1.224,1.167,11.069,-0.9901,-3.3750,0.0729,5.56,-7.22,111.82
68091,1.166,0.994,11.666,-1.2451,-3.3317,0.0346,5.41,-9.33,111.84
68100,1.713,1.060,12.238,-0.9518,-2.3241,-0.0439,4.15,-11.06,111.71
68111,1.599,0.757,12.812,-0.0106,-1.9170,-0.0787,4.35,-12.00,111.77
68121,2.229,0.629,13.367,-0.6806,-3.0246,0.0019,4.14,-13.25,111.91
68130,2.297,0.619,13.312,-1.2692,-3.0087,-0.0926,3.57,-15.44,111.78
68141,2.532,0.291,13.911,-0.9453,-2.6205,-0.0464,2.70,-16.73,111.87
68151,2.171,0.206,13.265,-0.6773,-3.2535,-0.0096,2.49,-18.46,111.86
68161,2.878,0.605,13.019,-0.7114,-2.9547,-0.0761,1.91,-20.46,111.68
68171,2.913,-0.186,12.684,-0.6597,-2.8314,-0.0021,1.68,-21.85,111.93
68181,3.214,0.395,12.507,-1.2511,-2.8072,-0.0259,1.14,-23.73,111.86
68190,3.399,0.050,11.810,-0.4499,-2.3179,-0.0247,0.23,-25.06,111.88
68201,3.075,-0.002,10.825,-0.4533,-2.8365,0.0754,0.67,-26.37,111.77
68211,3.019,0.287,9.801,-0.3069,-2.8962,-0.0085,-0.31,-28.31,111.89
68220,3.600,0.119,10.029,0.1867,-0.2824,-0.0120,0.29,-29.68,111.84
68231,3.602,0.364,9.604,-0.0096,1.5467,0.0111,-0.10,-28.65,111.70
68240,3.781,0.366,9.294,0.5019,2.1790,0.0369,0.28,-27.90,111.90
68251,3.120,0.067,9.798,0.0109,2.1686,0.0147,0.50,-26.16,111.78
68260,2.959,-0.011,10.856,-0.3844,2.8238,-0.0188,0.31,-25.43,111.76
68271,2.635,-0.065,10.369,-0.1709,2.6447,0.0094,0.07,-22.90,111.71
68281,2.299,0.252,10.718,-0.1210,1.3970,0.0682,0.10,-22.38,111.86
68290,2.368,0.626,10.620,-0.1760,2.1272,-0.0334,-0.10,-21.29,111.90
68301,2.328,0.014,11.419,0.3916,1.7918,-0.0527,-0.10,-19.94,111.93
68310,2.301,0.005,11.358,0.0430,2.7177,-0.0805,0.32,-19.25,111.81
68321,1.244,0.208,11.568,-0.1703,2.2582,0.0043,-0.06,-16.82,111.83
68331,1.178,0.623,11.852,0.4198,1.5288,0.0130,0.13,-16.64,111.70
68340,0.942,0.355,11.645,0.0414,2.7477,0.0116,0.44,-15.08,111.83
68351,0.859,-0.073,11.483,-0.6612,1.7724,-0.0494,0.15,-13.50,111.71
68361,0.444,0.141,10.979,-0.3981,2.2038,-0.0283,-0.30,-13.05,111.75
68370,0.368,-0.165,11.452,-0.0621,2.6599,-0.0704,-0.29,-11.03,111.92
68380,-0.024,-0.085,10.981,-0.0018,2.1831,0.0123,-0.39,-9.99,111.78
68390,-0.103,-0.012,11.015,0.1570,2.2805,-0.1278,-0.30,-8.49,111.85
68400,-0.207,-0.214,10.102,0.3851,2.4451,0.0131,-0.24,-7.34,111.82
68410,-0.185,0.514,10.372,-0.0647,2.5454,0.0081,0.14,-5.64,111.90
68421,-0.542,-0.152,10.181,-0.2790,1.5057,0.0073,-0.27,-4.44,111.77
68430,-0.654,-0.112,9.522,-0.2306,1.1489,0.1224,-0.15,-3.93,111.97
68441,-0.519,-0.594,9.945,-0.1167,1.7176,-0.0651,-0.55,-3.12,111.82
68451,-1.046,0.210,9.409,0.4279,1.7645,0.1245,-0.30,-1.98,111.87
68461,-1.049,0.234,9.006,0.3385,1.3643,-0.0382,-0.07,-1.11,111.88
68470,-1.548,0.152,8.904,0.3746,1.4410,0.0022,0.03,-0.42,111.75
68480,-0.887,-0.162,8.521,-0.0437,1.1042,-0.0659,0.36,0.52,111.86
68491,-1.293,0.481,8.268,0.0972,1.7831,0.0338,-0.03,0.88,111.76
68501,-1.325,0.203,8.278,-0.4678,2.0373,-0.0673,0.47,2.53,111.85
68510,-2.085,0.197,8.213,-0.1465,1.0218,0.0435,-0.57,3.24,111.74
68520,-1.733,0.019,8.013,0.4347,1.3678,-0.0351,0.31,3.70,111.76
68530,-1.767,-0.102,7.956,0.0057,1.4881,0.0545,-0.09,4.82,111.76
68540,-1.917,0.254,7.958,0.4099,1.3919,-0.0267,0.31,5.43,111.83
68550,-2.016,-0.060,7.989,-0.1363,2.1860,-0.0264,0.37,6.41,111.84
68560,-2.249,0.303,8.157,-0.5390,1.7921,-0.0346,0.17,7.91,111.91
68571,-2.291,0.231,8.290,-0.0873,1.5392,0.0231,-0.25,8.49,111.93
68580,-2.208,0.058,7.778,0.4286,1.6316,-0.0440,0.08,9.66,111.88
68590,-2.123,0.359,8.100,-0.2175,1.4663,-0.0833,0.27,10.36,111.74
68600,-2.592,-0.108,8.174,-0.0897,1.8551,-0.0161,-0.20,11.34,111.90
68610,-2.151,-0.110,8.181,0.4405,1.4638,-0.0282,0.19,12.47,111.89
68621,-2.499,0.052,9.069,-0.1491,1.7473,0.0014,0.29,13.04,111.78
68630,-2.739,0.140,9.042,-0.5117,1.4324,0.0237,0.05,14.48,111.85
68641,-2.173,-0.043,23.495,0.1672,-0.6009,0.0371,-0.27,14.68,111.90
68651,-2.609,0.129,21.772,0.9009,-2.2731,0.0138,0.23,13.77,111.87
68661,-1.856,0.005,17.369,1.0892,-2.9537,0.0718,0.76,12.07,111.76
68670,-1.413,0.147,13.651,0.6829,-2.6514,0.0122,1.48,10.35,111.91
68680,-0.857,0.341,11.274,0.1742,-1.8173,-0.0411,1.54,9.03,111.81
68691,-0.763,0.086,10.190,0.9815,-2.0068,-0.0252,1.72,8.24,111.71
68701,0.196,0.133,10.069,1.0726,-3.3893,0.0817,2.71,6.72,111.99
68710,0.032,0.824,9.384,0.6245,-3.1110,-0.0307,2.92,4.34,111.69
68721,0.565,0.699,9.591,0.1147,-1.7689,-0.0014,3.41,3.16,111.82
68731,0.549,0.254,9.587,-0.0341,-1.6905,0.0275,3.03,2.29,111.86
68740,0.472,0.362,9.830,1.1188,-2.4779,0.0402,3.40,1.19,111.78
68750,1.219,0.756,9.724,0.9433,-1.5441,-0.0169,4.29,-0.56,111.63
68761,0.817,0.568,9.718,-0.2369,0.4179,-0.0970,4.50,-0.59,111.85
68770,1.556,0.776,9.634,0.5286,0.2462,-0.0354,4.04,-0.13,111.75
68780,1.084,0.675,9.907,0.9565,0.0056,-0.0570,5.14,-0.34,111.83
68790,1.512,1.325,10.383,0.7028,0.2988,0.0363,5.12,-0.16,111.88
68801,1.243,1.175,9.406,0.9260,0.1484,0.0121,5.94,0.04,111.82
68810,1.167,1.030,9.704,0.3086,-0.0191,0.0155,6.15,0.00,111.79
68821,1.076,1.167,9.947,-0.0910,-0.0930,0.0334,6.31,0.02,111.85
68830,1.398,1.021,9.730,0.5238,-0.4264,-0.0091,6.07,-0.12,111.94
68840,1.281,1.045,9.871,0.1034,0.5638,0.1004,6.92,-0.47,111.75
68850,0.913,0.982,9.427,-0.1563,0.4347,-0.0240,6.23,0.53,111.84
68861,1.387,1.146,9.811,0.4457,-0.9303,0.0393,6.75,0.03,111.75
68870,1.605,0.976,9.935,-0.1617,-0.1492,-0.0970,6.70,-0.52,111.72
68881,1.563,1.309,10.091,0.4907,0.7069,0.1101,6.56,-0.11,111.74
68891,1.335,1.337,9.477,1.0031,0.2451,0.0086,7.25,0.30,111.74
68900,1.249,1.183,9.879,0.3353,-0.4237,0.0195,7.72,0.18,111.69
68910,1.467,1.150,9.876,0.4248,-0.2693,-0.0230,7.64,-0.18,111.89
68921,1.480,1.271,9.623,-0.2987,0.0574,-0.0164,8.19,-0.17,111.78
68930,1.107,1.103,9.996,-0.3960,0.0273,0.0306,7.34,-0.13,111.98
68941,1.319,1.253,9.765,0.3649,0.2649,-0.0294,7.76,-0.10,111.92
68951,1.629,1.255,10.212,0.3309,0.3550,0.0390,7.74,0.15,111.69
68961,1.373,1.119,9.796,0.0829,-0.1433,0.0233,8.12,0.31,111.89
68971,1.657,1.697,9.750,0.0451,-0.8157,-0.0938,7.82,0.01,111.84
68980,1.367,1.677,9.802,0.0992,0.3507,0.0136,8.16,-0.64,111.70
68990,1.594,1.859,9.448,-0.0949,0.5916,0.0106,7.99,0.45,112.03
69001,0.991,1.114,9.959,-0.7930,-0.2503,0.0589,8.10,0.06,111.81
69011,1.445,1.461,9.961,-0.3132,-0.1114,-0.0387,7.09,0.17,111.78
69020,1.228,1.577,9.897,0.2344,-0.4270,0.0356,7.74,-0.07,111.74
69030,1.393,1.386,9.334,-0.2279,0.0060,-0.0477,7.36,-0.36,111.77
69040,1.489,1.397,9.745,-0.2528,0.4765,0.0227,7.48,-0.05,111.93
69061,1.238,1.268,9.985,-0.2663,0.2302,-0.0174,7.42,-0.18,111.86
69071,0.606,1.483,9.861,-0.3376,-0.3000,0.0412,6.78,0.47,111.75
69081,1.256,1.026,9.645,-0.1155,-0.4509,-0.0222,7.08,-0.51,111.77
69090,0.734,1.440,10.052,-0.6822,0.5986,-0.0488,6.67,-0.08,111.74
69101,0.593,1.572,9.836,-0.4356,-0.2575,0.0046,6.28,0.16,111.82
69110,0.957,1.201,9.891,-0.5909,-0.5937,0.0059,6.14,-0.37,111.79
69121,0.825,0.987,9.846,-0.8521,-0.5978,-0.0084,5.60,-0.49,111.78
69130,0.766,1.111,9.988,-0.6113,-1.4236,0.0115,5.15,-1.06,111.72
69140,0.508,0.831,10.699,0.1150,-2.6058,-0.0656,4.86,-2.11,111.74
69151,1.259,1.170,10.412,-0.3989,-3.0506,-0.0909,5.25,-4.05,111.83
69161,1.400,0.627,11.037,-0.7274,-2.0253,0.0116,4.41,-5.58,111.74
69171,0.963,0.714,11.606,-0.4765,-2.8121,0.0300,4.42,-6.36,111.80
69181,1.522,0.464,11.968,-0.5921,-3.3570,0.0290,3.87,-8.76,111.91
69190,1.428,1.126,12.141,-0.3352,-3.0965,0.0242,3.75,-10.21,111.88
69201,2.115,0.695,12.927,-0.6099,-3.2181,0.0564,3.47,-12.27,111.80
69210,2.546,0.460,13.101,-0.3879,-2.4483,0.0213,3.06,-13.91,111.87
69220,2.878,0.685,13.718,-1.0792,-2.1667,-0.0182,3.02,-15.06,111.77
69231,2.340,0.511,13.444,-1.4343,-3.2357,-0.0142,1.84,-16.34,111.92
69241,2.729,0.463,13.627,-0.0076,-3.8615,0.0238,1.39,-18.75,111.76
69250,2.690,0.209,12.927,-0.5346,-2.4254,-0.0646,1.84,-20.75,111.84
69260,2.807,0.420,13.067,-1.1034,-2.2162,-0.0671,0.81,-21.55,111.91
69271,3.411,-0.155,12.295,0.1929,-3.0432,0.0173,0.55,-23.27,111.95
69281,3.291,0.278,11.898,-0.2553,-3.3884,0.0248,1.05,-25.01,111.83
69291,3.461,-0.083,11.381,-1.6583,-2.8535,0.0677,0.27,-27.19,111.83
69300,3.870,-0.428,10.553,-0.0120,-2.5896,-0.0728,-0.83,-28.28,111.84
69310,3.942,0.671,10.101,0.7851,0.3252,-0.0013,0.23,-30.19,111.84
69320,3.539,-0.185,9.737,-0.7202,2.2521,0.0109,0.09,-27.92,111.84
69330,3.214,-0.224,9.881,0.2087,1.9215,0.0054,-0.63,-27.61,111.93
69340,2.730,-0.180,10.225,0.8121,2.5209,0.0414,0.31,-25.76,111.85
69351,2.693,-0.014,9.910,-0.4979,1.6689,-0.0160,0.32,-24.70,111.88
69361,3.247,-0.254,10.379,-0.2027,1.8885,-0.0479,-0.31,-23.83,111.77
69371,2.458,-0.145,11.073,0.4399,2.8148,0.0373,0.11,-22.55,111.87
69380,2.169,-0.007,11.074,-0.3346,2.0791,-0.0178,0.20,-20.55,111.75
69390,1.964,-0.054,11.429,-0.2566,1.7652,0.0250,-0.28,-20.15,111.88
69401,1.928,0.248,11.162,0.4564,2.4694,-0.0019,-0.11,-18.58,111.76
69411,2.053,0.319,11.563,0.2642,2.5417,0.0187,0.23,-17.34,111.89
69421,1.605,0.251,11.251,-0.2400,2.5022,-0.0425,0.20,-15.66,111.92
69431,1.156,0.143,11.529,-0.5487,1.3952,0.0270,-0.06,-14.44,111.78
69441,0.951,-0.182,11.778,-0.1921,2.3259,-0.0501,-0.39,-14.06,111.90
69451,0.253,-0.228,11.625,0.4597,2.9345,-0.0434,-0.28,-11.77,111.81
69461,0.254,-0.029,10.695,0.0648,1.2789,0.0257,0.11,-10.69,111.68
69471,0.654,-0.244,10.702,0.2997,1.7572,0.0165,-0.24,-10.30,111.89
69480,0.015,0.073,10.585,0.1803,3.2422,0.0415,0.42,-8.69,111.65
69491,-0.421,-0.002,10.595,-0.7393,3.0461,0.1020,-0.04,-6.56,112.01
69500,-0.691,-0.015,10.456,-0.8070,2.1700,0.0395,-0.42,-5.19,111.82
69511,-0.731,-0.486,9.901,0.3753,1.4273,-0.0706,-0.98,-4.05,111.90
69521,-0.926,0.130,9.742,1.0628,1.6436,0.0468,0.01,-3.53,111.86
69531,-0.548,-0.026,9.357,-0.0905,1.3978,-0.0309,0.19,-2.17,111.89
69541,-0.892,-0.157,8.916,-0.2259,1.1937,0.0723,-0.08,-1.93,111.80
69551,-0.684,-0.364,8.699,-0.1555,1.3504,0.0511,-0.09,-0.78,111.82
69561,-1.246,0.075,8.594,-0.0877,1.3224,-0.0037,-0.24,-0.36,111.92
69571,-1.359,0.318,7.956,-0.1145,2.1255,0.0457,-0.21,0.77,111.92
69581,-1.663,0.092,8.375,0.4256,2.2277,0.0740,-0.31,2.09,111.91
69591,-1.647,0.333,8.073,0.1773,1.6589,-0.0868,0.30,3.35,111.83
69601,-1.366,-0.382,7.612,-0.1769,1.2825,0.0981,-0.13,3.98,111.84
69611,-2.174,-0.286,7.970,0.2493,1.2191,-0.0907,0.08,4.79,111.83
69620,-1.805,-0.036,7.682,0.5320,1.4951,0.0490,0.11,5.38,111.86
69630,-1.913,0.542,7.883,-0.1927,1.7131,-0.0371,0.70,6.50,111.82
69640,-2.203,0.015,8.180,-0.6415,2.0637,-0.0294,-0.07,7.35,111.77
69650,-2.115,-0.172,7.759,0.3681,1.3516,0.0344,-0.01,8.87,111.91
69660,-1.951,0.071,8.082,0.3105,1.0962,0.0024,0.35,8.89,111.85
69670,-2.040,-0.276,8.045,0.0210,2.0782,0.0233,0.34,10.12,111.62
69680,-2.225,0.198,8.372,-0.3218,1.7519,-0.0136,0.38,11.29,112.02
69690,-2.364,0.054,8.494,-0.7357,1.3629,0.0255,-0.03,12.16,111.83
69700,-2.282,-0.251,8.709,-0.1393,1.5546,0.0264,-0.46,12.86,111.88
69710,-2.430,0.019,9.073,-0.2779,1.6545,-0.0750,-0.20,13.93,111.78
69721,-2.910,-0.264,9.488,0.0459,-0.3687,-0.0120,-0.78,14.73,111.84
69731,-2.705,-0.509,24.128,1.9542,-2.2077,-0.0302,-0.11,13.46,111.90
69741,-1.681,0.289,20.046,1.4757,-2.8051,0.0027,1.46,12.21,111.82
69751,-1.531,0.057,15.279,0.0772,-2.4482,0.0293,1.53,10.27,111.77
69760,-1.056,0.568,12.496,0.3642,-1.9098,0.0225,1.54,9.42,111.86
69770,-0.860,0.163,10.911,0.6245,-2.9318,0.0446,1.93,8.07,111.84
69781,-0.553,0.638,10.152,0.6658,-2.9094,0.0131,2.27,6.07,111.74
69791,0.190,0.389,10.012,1.0954,-2.5309,0.0216,2.69,4.74,111.88
69801,0.273,0.812,10.523,1.1533,-2.5464,-0.0088,3.48,3.18,111.86
69810,0.694,0.956,9.851,0.5900,-2.7602,-0.0573,4.03,1.83,111.88
69820,0.916,0.901,9.380,0.7897,-1.6059,0.0716,4.13,0.02,111.99
69830,0.837,0.762,9.797,0.0165,-0.0495,0.0470,4.93,-0.00,111.91
69840,0.959,0.371,9.322,0.5401,-0.0310,-0.0557,4.17,-0.08,111.84
69851,0.767,0.619,9.629,1.7610,-0.0507,-0.1326,5.57,-0.05,111.76
69861,1.591,1.139,9.883,0.5163,-0.3388,0.0883,6.19,-0.17,111.71
69871,1.157,1.058,9.945,-0.1365,0.0844,-0.0129,6.15,-0.41,111.93
69881,0.971,0.667,9.868,0.2914,0.4138,-0.0226,6.04,-0.04,111.76
69890,1.326,1.059,9.464,0.3632,-0.1383,0.0271,6.43,0.09,111.92
69901,1.599,1.069,9.817,0.3719,0.0519,0.0832,6.45,-0.21,111.77
69911,1.146,1.226,10.122,0.2928,-0.1440,-0.0411,6.82,0.16,111.80
69921,1.352,1.248,9.676,0.7311,0.1235,0.0667,6.80,-0.36,111.79
69930,1.450,1.636,10.038,0.7499,0.4938,-0.0245,7.64,0.29,111.88
69941,1.472,1.308,9.505,0.3839,-0.9092,0.0494,7.64,0.24,111.76
69951,1.408,1.357,10.029,0.5635,-0.2933,-0.0735,8.07,-0.76,111.79
69960,1.450,1.198,9.279,0.1854,0.8936,-0.0478,8.30,-0.10,111.82
69971,1.536,1.950,9.678,-0.1443,-0.3206,0.0800,8.33,0.28,111.77
69981,1.483,1.669,9.805,-0.1208,-0.1822,-0.0180,8.12,-0.41,111.81
69991,1.505,1.188,9.633,0.4259,0.4935,-0.0489,8.20,0.07,111.79
70000,1.216,1.622,9.544,0.1064,-0.0446,0.0501,8.61,0.15,111.77
70011,1.447,1.579,9.641,0.1470,-0.0285,0.0461,8.30,0.01,111.69
70021,1.230,1.534,9.648,0.4829,-0.0796,0.0639,8.77,0.13,111.91
70031,1.294,1.967,10.027,-0.1238,-0.0593,-0.0590,8.84,-0.08,111.75
70040,1.650,1.358,10.165,-0.1812,0.0141,-0.0279,8.62,0.07,111.88
70051,1.380,1.450,9.978,-0.1185,-0.1686,0.0746,8.64,-0.05,111.80
70061,1.154,1.404,9.796,0.0170,0.1057,-0.0984,8.47,-0.10,111.87
70070,0.909,1.629,9.744,-0.2096,-0.0432,-0.0956,8.65,0.06,111.73
70080,1.178,1.440,9.732,-0.3909,-0.3484,-0.0579,8.23,-0.14,111.74
70090,0.851,1.592,9.628,0.4878,0.2900,0.0440,8.20,-0.33,111.87
70100,1.411,1.897,9.398,-0.4536,0.5260,0.0824,8.78,0.22,111.90
70111,0.814,1.162,9.829,-1.0108,0.0106,-0.0035,7.64,0.25,111.89
70121,0.632,0.998,10.038,0.0467,-0.2073,-0.0185,7.67,0.24,111.72
70130,1.020,0.980,9.860,-0.4308,-0.0809,0.0539,7.71,0.01,111.81
70141,0.798,1.274,9.857,-0.4972,0.2260,0.0177,7.17,0.12,111.76
70151,0.670,1.559,9.676,-0.3156,-0.2177,0.0343,7.15,0.25,111.79
70161,0.599,0.823,10.028,-0.4409,0.0196,0.0310,6.85,-0.17,111.86
70171,0.400,1.167,10.088,-0.3592,0.3896,-0.0082,6.65,0.26,111.90
70181,0.514,0.663,10.012,-0.1484,-0.7929,0.0250,6.42,0.26,111.87
70191,0.290,1.193,10.550,-0.5243,-2.6667,0.0284,6.49,-0.67,111.81
70200,0.838,1.263,10.925,-0.9341,-3.4100,0.0076,5.82,-2.76,111.88
70210,0.515,0.764,10.804,-0.5757,-3.5243,-0.0273,5.46,-4.59,111.89
70220,1.022,1.329,12.072,-0.7885,-3.3539,0.0528,5.19,-6.78,111.83
70230,1.551,1.036,11.865,-0.4602,-2.5513,0.0267,4.58,-8.48,111.88
70240,1.504,1.139,12.418,-0.9299,-2.8386,-0.1001,4.67,-9.69,111.69
70251,1.621,0.573,13.299,-1.2067,-3.4714,-0.0348,3.53,-11.76,111.86
70261,2.077,0.879,14.117,-0.3767,-3.0772,0.0318,3.28,-13.69,111.89
70270,2.024,0.524,14.189,-0.6937,-2.3001,-0.0867,3.11,-15.30,111.79
70281,2.565,-0.374,13.961,-1.0592,-2.9340,0.0081,2.50,-16.33,111.95
70290,2.679,0.226,13.788,-0.9142,-3.3261,0.0267,1.89,-18.66,111.87
70301,2.630,0.124,13.779,-0.6221,-2.5429,0.1015,1.49,-20.15,111.78
70310,2.611,0.291,13.523,-0.9096,-2.8431,0.0198,1.18,-21.55,111.87
70321,3.238,-0.338,12.935,-0.9328,-3.0755,0.0198,0.42,-23.41,111.85
70330,3.148,-0.246,12.142,-0.4187,-3.2343,-0.0230,0.12,-25.08,111.88
70340,3.567,0.002,11.118,-0.3045,-3.0313,-0.0286,-0.09,-27.12,111.86
70351,4.026,0.181,10.105,0.3035,-2.4919,-0.0149,-0.23,-28.49,111.87
70361,3.733,-0.180,10.373,0.0899,0.4343,0.0123,0.25,-29.99,111.80
70370,3.089,0.029,10.360,-0.0916,2.6574,0.0824,-0.18,-28.00,111.81
70380,3.008,0.115,10.306,-0.2725,1.8604,0.0319,0.19,-26.96,111.82
70390,2.726,-0.110,9.871,-0.1495,2.7697,0.0175,-0.46,-25.87,112.00
70400,2.831,0.106,10.661,0.8112,2.4598,0.0073,0.03,-23.80,111.87
70410,2.321,0.021,10.698,-0.2115,2.0550,0.0095,0.48,-23.06,111.88
70420,2.336,0.171,10.887,0.0379,2.2580,0.0443,-0.19,-21.47,111.84
70431,2.067,-0.016,11.240,0.6098,2.1025,-0.0134,0.51,-20.49,111.93
70440,1.765,-0.004,11.337,-0.3573,2.3890,-0.0668,0.51,-19.05,111.88
70450,1.313,0.108,11.250,-0.5033,2.4917,-0.0725,0.12,-17.77,111.83
70460,1.195,0.225,11.551,0.0848,2.4699,-0.0347,-0.05,-16.21,111.90
70471,0.930,0.145,11.579,-0.5140,2.4862,0.0071,0.22,-14.93,111.86
70481,0.336,-0.234,11.539,-0.1269,2.3799,-0.1276,-0.64,-13.34,111.90
70490,0.779,0.145,11.448,0.8257,2.0380,0.0130,0.05,-12.21,111.85
70500,0.569,-0.093,10.758,0.0083,2.2367,0.0492,0.30,-11.02,111.82
70510,0.517,-0.601,11.438,-0.3360,2.8888,-0.0064,0.11,-9.65,111.70
70521,-0.333,0.197,10.955,0.0158,2.0775,0.0199,-0.08,-7.73,111.98
70531,0.255,-0.310,10.330,-0.0197,2.3969,0.0839,0.12,-7.25,111.84
70541,-0.525,-0.041,10.533,-0.2290,2.2395,-0.0116,-0.13,-5.00,111.85
70550,-0.621,0.013,10.062,0.2360,1.7592,-0.0344,-0.13,-4.68,111.79
70560,-1.094,-0.141,9.498,0.0813,1.5184,-0.0203,0.14,-2.98,111.81
70570,-0.494,-0.122,9.351,-0.2143,1.5494,0.0566,-0.04,-2.98,111.85
70581,-1.060,-0.322,9.101,-0.3333,2.2524,-0.0194,-0.10,-1.21,111.84
70590,-1.334,-0.334,9.194,0.4561,1.7175,-0.0147,-0.46,-0.38,111.81
70601,-1.250,-0.031,8.387,0.1139,1.7217,0.0075,0.39,0.78,111.89
70610,-1.112,-0.192,7.852,-0.5570,1.7690,0.0570,-0.33,1.60,111.87
70620,-1.806,-0.198,8.224,0.3391,1.4064,0.0200,-0.23,2.77,111.60
70631,-1.232,-0.182,8.570,0.2207,1.8809,0.0766,0.05,3.23,111.67
70641,-1.379,-0.100,7.763,-0.3860,1.5857,-0.0469,-0.03,4.91,111.72
70650,-1.509,-0.002,7.618,-0.1184,1.9889,0.0352,-0.41,5.02,111.74
70661,-1.976,-0.025,7.929,0.3463,1.9203,0.0453,-0.16,7.18,111.92
70670,-2.042,0.206,7.920,0.4747,1.0501,0.0488,-0.07,7.18,111.80
70681,-2.220,0.593,8.620,-0.1560,1.6685,0.0647,0.36,8.38,112.00
70690,-2.178,0.129,8.060,-0.5615,1.6447,0.0834,-0.24,9.08,111.92
70700,-2.505,-0.248,8.716,0.2625,1.5838,-0.1060,-0.29,10.29,111.79
70711,-2.378,0.249,8.687,0.1044,1.8306,0.0448,0.06,10.90,111.74
70720,-2.339,-0.636,8.698,-0.2869,2.0811,-0.0144,-0.16,12.40,111.79
70730,-2.138,0.202,8.972,0.2852,1.6667,0.0329,-0.28,13.29,111.73
70741,-2.398,0.034,9.262,0.2556,1.5443,-0.0076,0.15,14.32,111.97
70751,-2.326,0.107,23.055,0.2561,-0.7578,-0.0683,0.04,15.07,111.86
70760,-2.337,0.654,20.954,1.0680,-2.4390,0.1028,0.49,13.47,111.78
70771,-1.912,0.261,17.968,0.7447,-2.2629,0.0034,1.25,12.29,111.87
70781,-1.184,0.253,13.370,0.3247,-2.6484,0.0227,1.36,10.88,111.99
70790,-1.874,-0.079,11.271,0.2878,-1.9314,0.0762,1.62,9.28,111.82
70801,-0.391,0.281,10.296,0.5520,-1.7811,0.0318,1.70,8.65,111.81
70810,-0.566,0.262,9.914,0.9858,-2.4223,0.0410,2.20,7.28,111.92
70820,-0.434,0.619,9.820,0.8460,-3.0025,-0.0280,2.83,5.85,111.84
70831,0.335,0.494,9.691,0.4537,-2.5220,-0.0001,3.22,3.86,111.87
70840,0.138,0.383,9.660,0.6855,-2.1316,-0.0619,3.36,2.96,111.96
70850,0.517,0.689,9.422,0.8899,-2.2935,0.0043,4.01,1.45,111.86
70861,1.044,0.916,9.205,0.3096,-1.3464,-0.0144,4.40,0.36,111.93
70870,0.916,0.962,9.559,0.5433,-0.4221,-0.0310,4.37,-0.10,111.88
70880,1.085,0.709,9.378,0.6215,0.1382,-0.0107,5.03,-0.12,111.85
70890,0.945,1.044,9.210,0.3461,0.1993,0.0557,5.09,0.07,111.88
70901,1.312,1.311,9.770,1.2704,0.0855,-0.0389,5.40,0.10,111.80
70911,1.267,1.491,9.811,1.0872,0.2324,0.0393,6.53,0.17,111.83
70921,0.975,1.530,9.720,-0.3214,0.5754,0.0888,6.68,0.37,111.83
70930,0.891,1.106,9.938,0.0360,-0.3349,0.0405,6.17,0.83,111.80
70941,1.610,1.138,10.083,0.9700,-0.2913,0.0379,6.72,-0.05,111.82
70950,1.118,0.695,9.667,0.5864,-0.1219,0.0464,7.30,0.49,111.80
70961,1.386,1.364,9.301,0.4245,-0.7644,0.0398,7.43,-0.17,111.75
70971,1.614,1.380,9.881,0.4803,0.1744,-0.0328,7.80,-0.35,111.91
70981,1.049,1.525,9.558,0.4581,0.5074,-0.0005,8.01,-0.01,111.82
70990,1.597,1.595,9.602,-0.0714,-0.1601,-0.0302,8.34,0.21,112.02
71000,1.590,1.316,9.844,0.1919,-0.4570,-0.0073,7.92,-0.19,111.77
71011,1.468,1.355,9.328,0.7833,0.3025,0.0588,8.54,-0.32,111.88
71020,1.471,1.436,9.466,-0.0890,0.3251,0.0188,8.80,0.17,111.90
